timeTick, n_in0, n_in1, n_in2, n_in3, n_in4, n_in5, n_in6, n_in7, n_in8, n_in9, n_in10, n_in11, n_in12, n_out0, n_out1, n_out2, n_out3, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
58545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155755072832108, 0.1002957671880722, 0.0335732065141201, -0.3470173296525079, -0.7937361918455679, 0.6042516292133723
58565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156705766916275, 0.1003042459487915, 0.03357065096497536, -0.34452557860275546, -0.7998701347616475, 0.6115852051441525
58575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157528311014175, 0.10030096024274826, 0.03360555320978165, -0.31440104121634727, -0.7924392682983523, 0.6128134625214726
58655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11152870208024979, 0.10016825795173645, 0.03351118415594101, -0.23712511119438662, -0.9257539666588741, 0.4943262795871042
58675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116596907377243, 0.10037267953157425, 0.0334455780684948, -0.2843714610312831, -1.0001086580939784, 0.7010235195949693
58705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116480603814125, 0.100363589823246, 0.03347925469279289, -0.27890001948483756, -1.0009643245666098, 0.6983572196032147
58725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164912581443787, 0.10038398206233978, 0.033495936542749405, -0.27978547532837494, -0.9904092154128818, 0.7002342741050466
58745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164629459381104, 0.10036253929138184, 0.033510368317365646, -0.2582194870158864, -0.9729465784662636, 0.6895219518609403
58765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116245687007904, 0.1003626137971878, 0.03351466730237007, -0.24463413260519212, -0.962722038162326, 0.7058240731272355
58805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156755685806274, 0.10029461234807968, 0.03356713429093361, -0.3440439825851845, -0.8292887378636067, 0.6102668348785548
58835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163206398487091, 0.1003613993525505, 0.033500634133815765, -0.25204502929337563, -0.9649624953444516, 0.7064669058568631
58855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153271794319153, 0.10016799718141556, 0.03349980711936951, -0.27285394633203996, -0.9194597344225599, 0.49002474824718745
58875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165284365415573, 0.10035572946071625, 0.033484671264886856, -0.2862213864308822, -0.9951322422728026, 0.700052072151807
59035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163590848445892, 0.10036634653806686, 0.033488914370536804, -0.2643839866801348, -0.9555933199922322, 0.7042295103423403
59055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157511174678802, 0.10029873996973038, 0.03358345851302147, -0.335672693659086, -0.8034802389437061, 0.5962486058875645
59085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164046823978424, 0.10037091374397278, 0.03348752483725548, -0.2842296908095797, -0.9996033425964299, 0.6894195533301388
59115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163250356912613, 0.10037517547607422, 0.033466488122940063, -0.28437330666303007, -0.9643174769580014, 0.6952600952659415
59145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163456737995148, 0.10034386068582535, 0.03350081667304039, -0.2601223612388786, -0.9971986247500411, 0.6974996278075773
59225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164136230945587, 0.10035865753889084, 0.033479832112789154, -0.3143883018746305, -0.9635845464509032, 0.7136299922117653
59255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163981258869171, 0.10036563128232956, 0.033489327877759933, -0.27398583218874734, -0.9681046842955254, 0.699797547233945
59455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157642304897308, 0.1002919003367424, 0.033574607223272324, -0.32402886544762977, -0.7930000279282297, 0.611974557796159
59525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157853156328201, 0.10030394047498703, 0.03358134999871254, -0.3633608883812239, -0.7999012934449183, 0.6187792790945316
59595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155892163515091, 0.100285105407238, 0.033555857837200165, -0.3434056219264928, -0.7963613394748279, 0.5930081651831529
59635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156203597784042, 0.10028892755508423, 0.03355227783322334, -0.3531146560872115, -0.7648685885824307, 0.6052989157724343
59785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162741482257843, 0.1003623977303505, 0.03351539373397827, -0.23294067347108685, -0.9591975905086656, 0.7044633657754715
59815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116335541009903, 0.10035363584756851, 0.03348810225725174, -0.278237239358171, -0.9664539260049594, 0.7032901438104847
59925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116265133023262, 0.10036180168390274, 0.03346670791506767, -0.3006639342983763, -0.9918784212794662, 0.7148232923617063
60095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11161870509386063, 0.10037489980459213, 0.03348318114876747, -0.272279261287091, -0.9615437823590298, 0.6985150396846523
60165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163274943828583, 0.10036953538656235, 0.033459797501564026, -0.303817254309181, -0.996450641938452, 0.7052168420505335
60195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164362728595734, 0.10037502646446228, 0.033496465533971786, -0.25189325843514576, -0.9490652022649897, 0.703905849963489
60345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164544522762299, 0.10035478323698044, 0.033456169068813324, -0.28052950193134996, -0.9866522031942395, 0.7088144169307544
60365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164065450429916, 0.10035687685012817, 0.03343547135591507, -0.3054064547919919, -0.965063891035328, 0.703918763305422
60375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156727373600006, 0.10028830170631409, 0.033559028059244156, -0.3023839466051208, -0.7379971166874668, 0.592204946250177
60405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116248294711113, 0.10035873204469681, 0.03349582478404045, -0.2314116649526174, -0.9400668292310286, 0.6972595175997399
60415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155062168836594, 0.10029382258653641, 0.03355194628238678, -0.3463885452205235, -0.7638500157053443, 0.6053101522643086
60425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11158209294080734, 0.10022443532943726, 0.033584970980882645, -0.3086317014521873, -0.7450026425086378, 0.5497008945592311
60465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157293617725372, 0.10020115971565247, 0.03356819599866867, -0.35626784115369026, -0.81082278961199, 0.5591182586812399
60545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163612455129623, 0.10035798698663712, 0.0335250198841095, -0.27991140596855535, -0.9776621537202459, 0.7000892562715623
60645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162250488996506, 0.10037664324045181, 0.03347187489271164, -0.28870842302929345, -0.9459331029826501, 0.7089430292871094
60735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11159516125917435, 0.10031808912754059, 0.03347194194793701, -0.3357917422206921, -1.0036580835440816, 0.706843280135967
60775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162931472063065, 0.10037590563297272, 0.033457014709711075, -0.304687687110954, -0.9594460538649798, 0.7089831732281179
60785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156758666038513, 0.10030004382133484, 0.033593446016311646, -0.33117422263701185, -0.7509793038228452, 0.6007028939768395
60835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154138296842575, 0.10029318183660507, 0.03356586769223213, -0.3415503437206748, -0.7733401799364685, 0.6132105170430132
60985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162173002958298, 0.10037123411893845, 0.0334622785449028, -0.28156498023663273, -1.0088550283011841, 0.6990558451288889
60995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154907196760178, 0.10031184554100037, 0.03357106074690819, -0.32174804057637396, -0.7504230898537685, 0.6057967644255029
61045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116374135017395, 0.10035970062017441, 0.03347171097993851, -0.23903143017603506, -0.9708761431854498, 0.6986195801352817
61095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153245717287064, 0.10015996545553207, 0.03342680633068085, -0.27603443505601577, -0.9152699238234163, 0.48504604367871124
61135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154568195343018, 0.10026414692401886, 0.033398035913705826, -0.2690680490398113, -0.7223227007895048, 0.6080929324645665
61165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111627958714962, 0.1003471165895462, 0.033471349626779556, -0.2373870703932661, -0.929057835883583, 0.6956958958926663
61195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115495041012764, 0.1002938523888588, 0.033550623804330826, -0.2990371085594262, -0.7847772230751673, 0.6013864024591308
61235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115565225481987, 0.1003091037273407, 0.033553265035152435, -0.325853894981688, -0.7579552387004469, 0.6150762984473178
61275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156482994556427, 0.10030806064605713, 0.0335642546415329, -0.35309511534909194, -0.7938900320901041, 0.6101258683399426
61365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164416372776031, 0.10034820437431335, 0.03345508500933647, -0.25486230863122095, -1.0029963242770066, 0.7010865499484801
61375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163424700498581, 0.10037310421466827, 0.033459946513175964, -0.2922191090793275, -1.0079824006992055, 0.6931909118064524
61465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157502233982086, 0.1002887710928917, 0.03351422771811485, -0.36804356832219864, -0.7963597225014212, 0.5914192299723853
61475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162535101175308, 0.10036790370941162, 0.033480945974588394, -0.26631467009987797, -0.9739657070797421, 0.7148015755219933
61685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163310706615448, 0.1003793254494667, 0.03347588703036308, -0.28171014667364036, -0.9644845043644068, 0.7021341138906617
61695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157002300024033, 0.10029958933591843, 0.03352672606706619, -0.3286000108853205, -0.8006556469809709, 0.6025833368616548
61705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157708615064621, 0.10030940920114517, 0.033526767045259476, -0.3526626174615243, -0.7984087670144788, 0.6085918015211373
61795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116277426481247, 0.10034313797950745, 0.03346472233533859, -0.27760312539884396, -0.9631902516753428, 0.7011161865348695
61825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11160987615585327, 0.10032691061496735, 0.03334583342075348, -0.1466927867865137, -0.8544289864618406, 0.7052056697810943
61855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155640333890915, 0.10028549283742905, 0.03352416306734085, -0.36595616546932264, -0.8138532593766854, 0.6092571899615262
61865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163287609815598, 0.10034461319446564, 0.03344852104783058, -0.28457760871824117, -0.950713118788002, 0.7075206898883281
62145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154983192682266, 0.10027588158845901, 0.03352537006139755, -0.37959575992989714, -0.8194764431362671, 0.6082550182805951
62245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164584755897522, 0.10035400092601776, 0.033456236124038696, -0.2961036036337169, -0.9814550357792484, 0.7062917813415875
62255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156219244003296, 0.10029146075248718, 0.03351182863116264, -0.32996557897358386, -0.8198747491530867, 0.5921636282772906
62285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164390295743942, 0.10038021206855774, 0.03347082808613777, -0.26538340577001895, -0.9733696046937155, 0.7078451604879273
62335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116228774189949, 0.10034164786338806, 0.0334484726190567, -0.3019987450678089, -0.9707709701640113, 0.7011644425943627
62625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162823438644409, 0.10034337639808655, 0.0334746353328228, -0.2543499277621405, -0.9793319924345667, 0.7078154918310101
62735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164141446352005, 0.10034918785095215, 0.033475570380687714, -0.2769601365198871, -0.9512312535363776, 0.712453600471033
62835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163357645273209, 0.1003461703658104, 0.033437248319387436, -0.3171012006333152, -1.0050603899627504, 0.7055046572884872
62845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116420105099678, 0.10034338384866714, 0.03342924639582634, -0.2952888488282094, -0.9847545221898315, 0.7052208138513697
62865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163809895515442, 0.10034146159887314, 0.03345164656639099, -0.2995566588275912, -0.9844068088943061, 0.6973419461673759
62905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165051907300949, 0.10034292191267014, 0.03342439606785774, -0.302653789135524, -0.9775431270624324, 0.7072006394496385
62955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162281781435013, 0.10035880655050278, 0.03342481330037117, -0.24788971015350084, -1.0178073465355624, 0.6973457137996348
63115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164380609989166, 0.10035975277423859, 0.03342382609844208, -0.2960527032804084, -0.9759070970514472, 0.7053611976191239
63345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163406074047089, 0.1003427505493164, 0.033449821174144745, -0.29866248019851216, -0.9680155376612447, 0.7088623455631324
63385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163607984781265, 0.10036467015743256, 0.03343658894300461, -0.27640150919569406, -0.9879868740426616, 0.7034939124956835
63415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163970828056335, 0.10035426169633865, 0.03344406932592392, -0.30850925975834553, -1.0032028441579257, 0.7127719764643173
63435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165507137775421, 0.10036596655845642, 0.03344404697418213, -0.2856849918016907, -1.0123006944307917, 0.7044618707971667
63455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165174841880798, 0.10035409778356552, 0.03346879780292511, -0.2648779689987997, -0.9892708847742142, 0.6974207661207663
63495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163312196731567, 0.10037195682525635, 0.03345482796430588, -0.2628852661219419, -0.9489177839869001, 0.7058051511192814
63545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162916570901871, 0.10036363452672958, 0.033477962017059326, -0.2881736325138674, -0.978475272016027, 0.7024997018689587
63585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163006722927094, 0.10036283731460571, 0.03342864289879799, -0.29371109290634945, -0.9907479975249203, 0.7203380215719172
63645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116466224193573, 0.10033933818340302, 0.03342503681778908, -0.30490759740719636, -0.9751745830766936, 0.7040713595252626
63815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153136938810349, 0.1001516655087471, 0.033439867198467255, -0.28211756119088566, -0.9292362611853093, 0.49208694996513097
63835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163032054901123, 0.10035213083028793, 0.03343967720866203, -0.2914645374532389, -0.9993050210950685, 0.7123487317681684
63845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163032054901123, 0.10035213083028793, 0.03343967720866203, -0.2914645374532389, -0.9993050210950685, 0.7123487317681684
63855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153345555067062, 0.100214883685112, 0.03345468267798424, -0.23450730093013103, -0.9360371443605118, 0.5003841918628592
63875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155799776315689, 0.10015618801116943, 0.03343290463089943, -0.2540852186578382, -0.9203876702513014, 0.4968903783938843
63885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116359531879425, 0.10037527233362198, 0.03348144516348839, -0.2461478260992995, -0.9494056729857334, 0.715765713630851
63965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154111474752426, 0.1001635193824768, 0.0334249883890152, -0.29197871070251646, -0.9769420029334412, 0.48942527817802467
64065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155426502227783, 0.10028835386037827, 0.03355840593576431, -0.3304025954317223, -0.7327498912110002, 0.6119567233867123
